E_keV,charge_shape_m1000,magnetic_shape_m1000
74.85750000000002,0.18941412746617636,0.028024000714151828
75.02287500000001,0.18489498406990407,0.02746404349175259
75.18825000000001,0.18045903287697637,0.02691206660235748
75.35362500000001,0.1761050654861619,0.026367991950005106
75.51900000000002,0.17183188948444653,0.025831742040118455
75.68437500000002,0.16763832823502725,0.025303239975590662
75.84975000000001,0.16352322066830643,0.024782409452894078
76.01512500000001,0.15948542107584185,0.024269174758210776
76.18050000000001,0.15552379890720147,0.02376346076358596
76.34587500000002,0.15163723856968114,0.023265192923102845
76.51125000000002,0.1478246392308436,0.022774297269080212
76.67662500000002,0.14408491462382342,0.022290700408290832
76.84200000000001,0.14041699285536963,0.021814329518202454
77.00737500000001,0.13681981621657477,0.021345112343240005
77.17275000000002,0.13329234099625042,0.020882977191069366
77.33812500000002,0.12983353729691016,0.020427852928902826
77.50350000000002,0.1264423888533159,0.019979668979825
77.66887500000001,0.12311789285355626,0.019538355319141065
77.83425000000001,0.11985905976260723,0.019103842470745147
77.99962500000001,0.11666491314834605,0.018676061503509908
78.16500000000002,0.11353448950997791,0.018254944027697215
78.33037500000002,0.11046683810883633,0.017840422191389278
78.49575000000002,0.10746102080152564,0.017432428676940795
78.66112500000001,0.10451611187536383,0.017030896697450653
78.82650000000001,0.10163119788609914,0.01663575999325522
78.99187500000002,0.09880537749785799,0.01624695282844151
79.15725000000002,0.09603776132529543,0.01586440998738003
79.32262500000002,0.09332747177791328,0.015488066771278649
79.48800000000001,0.09067364290651211,0.015117858994755443
79.65337500000001,0.08807542025174898,0.0147537229824325
79.81875000000001,0.08553196069476333,0.014395595565548395
79.98412500000002,0.08304243230984665,0.014043414078591495
80.14950000000002,0.08060601421911905,0.013697116355951576
80.31487500000001,0.07822189644918842,0.013356640728592255
80.48025000000001,0.07588927978975875,0.013021926020741634
80.64562500000001,0.0736073756541586,0.012692911546602728
80.81100000000002,0.0713754059417662,0.012369537107083356
80.97637500000002,0.06919260290229547,0.012051742986544534
81.14175000000002,0.06705820900192115,0.011739469949568072
81.30712500000001,0.06497147679121386,0.011432659237743097
81.47250000000001,0.06293166877485823,0.01113125256647116
81.63787500000002,0.06093805728312844,0.010835192121790405
81.80325000000002,0.058989924345095125,0.010544420557217831
81.96862500000002,0.057086561563537815,0.010258880990610397
82.13400000000001,0.05522726999153722,0.009978517001044062
82.29937500000001,0.05341136001072692,0.009703272625711903
82.46475000000001,0.0516381512111734,0.009433092356839406
82.63012500000002,0.04990697227286682,0.00916792113861867
82.79550000000002,0.04821716084879616,0.008907704364160256
82.96087500000002,0.04656806344958507,0.00865238787246277
83.12625000000001,0.04495903532966841,0.008401917945400775
83.29162500000001,0.04338944037498475,0.00815624130472982
83.45700000000002,0.041858650992163966,0.007915305109109445
83.62237500000002,0.04036604799918824,0.007679056951143781
83.78775000000002,0.038911020517505425,0.007447444854439199
83.95312500000001,0.03749296586557259,0.007220417270679713
84.11850000000001,0.036111289453811,0.0069979230767192695
84.28387500000002,0.034765404680951524,0.0067799115716915105
84.44925000000002,0.03345473283175066,0.006566332474136593
84.61462500000002,0.032178702976055476,0.006357135919144533
84.78000000000002,0.030936751869202955,0.006152272455515992
84.94537500000001,0.029728323853729605,0.005951693042939579
85.11075000000001,0.02855287076237646,0.005755349049186048
85.27612500000002,0.027409851822367787,0.005563192247318714
85.44150000000002,0.02629873356094921,0.0053751748129209085
85.60687500000002,0.02521898971216368,0.00519124932133962
85.77225000000001,0.024170101124849467,0.005011368744945292
85.93762500000001,0.023151555671845066,0.004835486450408519
86.10300000000002,0.022162848160378,0.004663556195992117
86.26837500000002,0.021203480243628163,0.004495532128859973
86.43375000000002,0.020272960333443325,0.004331368782401545
86.59912500000002,0.019370803514193888,0.004171021073572291
86.76450000000001,0.018496531457749682,0.004014444300250166
86.92987500000001,0.017649672339563542,0.0038615941386076842
87.09525000000002,0.01682976075584541,0.0037124266404997192
87.26062500000002,0.016036337641813055,0.003566898230866896
87.42600000000002,0.0152689501910026,0.0034249657051544018
87.59137500000001,0.01452715177562608,0.003286586226746385
87.75675000000001,0.013810501867960128,0.0031517173244156216
87.92212500000002,0.013118565962751629,0.00302031688978834
88.08750000000002,0.01245091550062689,0.002892343174824488
