mass_GeV,delta_keV,recoil_keV,raw_counts_per_keV_in_2p84_tonne_year
1440.0,380.38780826624486,21.772125000000003,0.0
1440.0,380.38780826624486,21.9375,0.0
1440.0,380.38780826624486,22.102875000000004,0.0
1440.0,380.38780826624486,22.268250000000002,0.0
1440.0,380.38780826624486,22.433625,0.0
1440.0,380.38780826624486,22.599000000000004,0.0
1440.0,380.38780826624486,22.764375,0.0
1440.0,380.38780826624486,22.929750000000006,0.0
1440.0,380.38780826624486,23.095125000000003,0.0
1440.0,380.38780826624486,23.2605,0.0
1440.0,380.38780826624486,23.425875000000005,0.0
1440.0,380.38780826624486,23.591250000000002,0.0
1440.0,380.38780826624486,23.756625,0.0
1440.0,380.38780826624486,23.922000000000004,0.0
1440.0,380.38780826624486,24.087375,0.0
1440.0,380.38780826624486,24.252750000000006,0.0
1440.0,380.38780826624486,24.418125000000003,0.0
1440.0,380.38780826624486,24.5835,0.0
1440.0,380.38780826624486,24.748875000000005,0.0
1440.0,380.38780826624486,24.914250000000003,0.0
1440.0,380.38780826624486,25.079625,0.0
1440.0,380.38780826624486,25.245000000000005,0.0
1440.0,380.38780826624486,25.410375000000002,0.0
1440.0,380.38780826624486,25.575750000000006,0.0
1440.0,380.38780826624486,25.741125000000004,0.0
1440.0,380.38780826624486,25.9065,0.0
1440.0,380.38780826624486,26.071875000000006,0.0
1440.0,380.38780826624486,26.237250000000003,0.0
1440.0,380.38780826624486,26.402625,0.0
1440.0,380.38780826624486,26.568000000000005,0.0
1440.0,380.38780826624486,26.733375000000002,0.0
1440.0,380.38780826624486,26.89875,0.0
1440.0,380.38780826624486,27.064125000000004,0.0
1440.0,380.38780826624486,27.2295,0.0
1440.0,380.38780826624486,27.394875000000006,0.0
1440.0,380.38780826624486,27.560250000000003,0.0
1440.0,380.38780826624486,27.725625,0.0
1440.0,380.38780826624486,27.891000000000005,0.0
1440.0,380.38780826624486,28.056375000000003,0.0
1440.0,380.38780826624486,28.22175,0.0
1440.0,380.38780826624486,28.387125000000005,0.0
1440.0,380.38780826624486,28.552500000000002,0.0
1440.0,380.38780826624486,28.717875000000006,0.0
1440.0,380.38780826624486,28.883250000000004,0.0
1440.0,380.38780826624486,29.048625,0.0
1440.0,380.38780826624486,29.214000000000006,0.0
1440.0,380.38780826624486,29.379375000000003,0.0
1440.0,380.38780826624486,29.54475,0.0
1440.0,380.38780826624486,29.710125000000005,0.0
1440.0,380.38780826624486,29.875500000000002,0.0
1440.0,380.38780826624486,30.040875000000007,0.0
1440.0,380.38780826624486,30.206250000000004,0.0
1440.0,380.38780826624486,30.371625,0.0
1440.0,380.38780826624486,30.537000000000006,0.0
1440.0,380.38780826624486,30.702375000000004,0.0
1440.0,380.38780826624486,30.86775,0.0
1440.0,380.38780826624486,31.033125000000005,0.0
1440.0,380.38780826624486,31.198500000000003,0.0
1440.0,380.38780826624486,31.363875000000007,0.0
1440.0,380.38780826624486,31.529250000000005,0.0
1440.0,380.38780826624486,31.694625000000002,0.0
1440.0,380.38780826624486,31.860000000000007,0.0
1440.0,380.38780826624486,32.025375000000004,0.0
1440.0,380.38780826624486,32.19075,0.0
1440.0,380.38780826624486,32.356125000000006,0.0
1440.0,380.38780826624486,32.5215,0.0
1440.0,380.38780826624486,32.686875,0.0
