E_keV,central_raw_m100,central_raw_m200,central_raw_m1000
39.136500000000005,0.026050649913694476,0.017801669058639127,0.0042132001662309486
39.301875,0.025789643087627757,0.017649252271188902,0.004180317218739441
39.46725,0.025531532114408312,0.01749835527156999,0.004147743686006838
39.632625000000004,0.025276337672368858,0.017348999427486887,0.004115485362829129
39.798,0.025024079292576665,0.017201205435520246,0.004083547902126945
39.963375000000006,0.024774775374826943,0.017054993326885717,0.004051936815756635
40.128750000000004,0.02452844320365064,0.016910382473264304,0.004020657475342389
40.294125,0.024285098964335637,0.016767391592704503,0.003989715113129596
40.459500000000006,0.024044757758952318,0.016626038755590447,0.0039591148228582135
40.624875,0.023807433622378173,0.016486341390673027,0.0039288615606554835
40.79025,0.02357313953831934,0.016348316291163255,0.0038989601459479693
40.955625000000005,0.02334188745531831,0.016211979620880782,0.0038694152623912972
41.121,0.023113688302747754,0.01607734692045818,0.0038402314588178474
41.28637500000001,0.02288855200678152,0.01594443311359517,0.0038114131502011168
41.451750000000004,0.022666487506340986,0.015813252513362002,0.0037829646186366447
41.617125,0.022447502769010315,0.015683818828547975,0.003754890014338617
41.782500000000006,0.022231604806915863,0.01555614517005197,0.003727193356651504
41.947875,0.022018799692567245,0.01543024405731385,0.0036998785350765345
42.11325,0.02180909257465214,0.015306127424781301,0.003672949310311767
42.278625000000005,0.021602487693785866,0.015183806628413163,0.003646409315306107
42.444,0.021398988398205705,0.015063292452212574,0.0036202620563257253
42.609375,0.02119859715941171,0.014944595114791232,0.0035945109140332492
42.774750000000004,0.02100131558774547,0.014827724275959044,0.0035691591445784535
42.940125,0.02080714444790634,0.014712689043338958,0.003544209880700406
43.105500000000006,0.020616083674400466,0.01459949797900386,0.003519666132840427
43.270875000000004,0.02042813238691893,0.01448815910613292,0.0034955307902652683
43.43625,0.020243288905642386,0.014378679915685855,0.0034718066222001903
43.601625000000006,0.020061550766467692,0.014271067373091676,0.003448496278971163
43.767,0.01988291473615546,0.01416532792495141,0.0034256022931561337
43.932375,0.019707376827393545,0.014061467505751222,0.003403127080744516
44.097750000000005,0.019534932313775285,0.013959491544585003,0.0033810729423047387
44.263125,0.01936557574468798,0.013859404971883177,0.0033594420641590906
44.42850000000001,0.01919930096011121,0.013761212226147498,0.0033382365195658605
44.593875000000004,0.019036101105318306,0.01366491726068681,0.003317458269907583
44.75925,0.018875968645485512,0.013570523550357014,0.0032971091658862005
44.924625000000006,0.01871889538019881,0.013478034098297873,0.0032771909487234
45.09,0.01856487245786026,0.01338745144266788,0.0032577052513664347
45.255375,0.018413890389992717,0.013298777663376098,0.0032386535996992132
45.420750000000005,0.018265939065436484,0.013212014388806311,0.003220037413757504
45.586125,0.018121007764440446,0.013127162802534903,0.0032018580089486774
45.75150000000001,0.01797908517264371,0.013044223650039575,0.0031841165972752525
45.916875000000005,0.017840159394944287,0.012963197245395967,0.003166814288561574
46.08225,0.017704217969257086,0.012884083477963628,0.0031499520916839934
46.247625000000006,0.01757124788015559,0.012806881819057038,0.003133530915803488
46.413000000000004,0.01744123557239835,0.012731591328602097,0.00311755157160086
46.578375,0.017314166964337015,0.012658210661775403,0.003102014772513868
46.743750000000006,0.017190027461206292,0.012586738075626288,0.0030869211359762574
46.909125,0.01706880196829117,0.012517171435677913,0.0030722711846578356
47.07450000000001,0.016950474903975457,0.012449508222509838,0.0030580653477061586
47.239875000000005,0.016835030212664606,0.01238374553831678,0.003044303961988528
47.40525,0.016722451377585355,0.012319880113444804,0.0030309872733346394
47.57062500000001,0.016612721436625934,0.012257908312903715,0.003018115437779528
47.736000000000004,0.0165058238275256,0.012197826142852714,0.003005688522806137
47.901375,0.01640174245130265,0.012139629257060585,0.0029937065085877696
48.066750000000006,0.01630045911602351,0.012083312963337357,0.002982169289229699
48.232125,0.0162019551275709,0.012028872229936326,0.0029710766740096337
48.3975,0.016106211408008463,0.011976301691928754,0.0029604283886176105
48.562875000000005,0.016013208507417453,0.011925595657543869,0.0029502240763934744
48.72825,0.01592292661560834,0.011876748114481302,0.002940463299563702
48.89362500000001,0.015835345573696386,0.011829752736187128,0.0029311455404753685
49.059000000000005,0.015750444885546708,0.011784602888097101,0.0029222702028281265
49.224375,0.015668203729089874,0.011741291633847416,0.0029138366129042676
49.38975000000001,0.015588600967500268,0.011699811741446508,0.0029058440207952374
49.555125000000004,0.015511615160245735,0.011660155689413807,0.0028982916016260557
