E_keV,raw_per_keV_m100,raw_per_keV_m200,raw_per_keV_m1000
214.76475000000002,0.20580486270031653,0.10290243135015827,0.020580486270031652
214.93012500000003,0.20579010910344148,0.10289505455172074,0.02057901091034415
215.09550000000004,0.20577373119856276,0.10288686559928138,0.02057737311985628
215.26087500000003,0.20575572997678487,0.10287786498839244,0.02057557299767849
215.42625000000004,0.20573610647293386,0.10286805323646693,0.020573610647293385
215.59162500000002,0.2057148617654646,0.1028574308827323,0.020571486176546465
215.75700000000003,0.20569199697634755,0.10284599848817377,0.020569199697634755
215.92237500000005,0.2056675132711555,0.10283375663557776,0.020566751327115555
216.08775000000003,0.2056414118587943,0.10282070592939715,0.02056414118587943
216.25312500000004,0.2056136939915096,0.1028068469957548,0.02056136939915096
216.41850000000002,0.2055843609648761,0.10279218048243804,0.02055843609648761
216.58387500000003,0.2055534141175503,0.10277670705877515,0.02055534141175503
216.74925000000005,0.20552085483140897,0.10276042741570449,0.0205520854831409
216.91462500000003,0.20548668453127733,0.10274334226563867,0.020548668453127736
217.08000000000004,0.20545090468491162,0.10272545234245581,0.020545090468491164
217.24537500000002,0.20541351680307007,0.10270675840153504,0.020541351680307008
217.41075000000004,0.20537452243909604,0.10268726121954802,0.020537452243909605
217.57612500000005,0.20533392318908578,0.10266696159454289,0.020533392318908578
217.74150000000003,0.20529172069176058,0.10264586034588029,0.02052917206917606
217.90687500000004,0.2052479166283665,0.10262395831418325,0.020524791662836654
218.07225000000003,0.20520251272254314,0.10260125636127157,0.020520251272254313
218.23762500000004,0.20515551074017285,0.10257775537008643,0.020515551074017285
218.40300000000002,0.20510691248958113,0.10255345624479056,0.020510691248958116
218.56837500000003,0.20505671982104368,0.10252835991052184,0.020505671982104366
218.73375000000004,0.2050049346269875,0.10250246731349374,0.02050049346269875
218.89912500000003,0.20495155884176697,0.10247577942088348,0.020495155884176698
219.06450000000004,0.20489659444153857,0.10244829722076929,0.02048965944415386
219.22987500000002,0.204840043444318,0.102420021722159,0.0204840043444318
219.39525000000003,0.20478190790972156,0.10239095395486078,0.020478190790972156
